what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1267296053373
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267296054053
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267296056733
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267296057193
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267296057333
activated,editor,com.cloudgarden.jigloo,4.6.0,"com.cloudgarden.jigloo.editors.FormEditor",1267296060363
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267296068283
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267296070673
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267296166283
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267296166733
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267296246334
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267296249834
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267296253754
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267296254334
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267296261124
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267296279694
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267296315374
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267296317604
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267296340634
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267296348104
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267296382714
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267296383144
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267296385294
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267296385934
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267296392844
