what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267297070214
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267297071353
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267297075892
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267297098902
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267297109168
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267297153099
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267297153114
activated,editor,com.cloudgarden.jigloo,4.6.0,"com.cloudgarden.jigloo.editors.FormEditor",1267297170915
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1267297183957
activated,editor,com.cloudgarden.jigloo,4.6.0,"com.cloudgarden.jigloo.editors.FormEditor",1267297189619
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267297201023
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1267297221896
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267297287416
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267297290709
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267297293736
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267297295951
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267297314562
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267297318322
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267297321629
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1267297329086
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267297336621
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1267297336683
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267297340827
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267297341679
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1267297341741
