what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1267300760119
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267300771008
activated,editor,com.cloudgarden.jigloo,4.6.0,"com.cloudgarden.jigloo.editors.FormEditor",1267300778605
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267300780305
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267300781663
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267300781679
activated,editor,com.cloudgarden.jigloo,4.6.0,"com.cloudgarden.jigloo.editors.FormEditor",1267300782802
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267300783364
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267300788950
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267300788965
activated,editor,com.cloudgarden.jigloo,4.6.0,"com.cloudgarden.jigloo.editors.FormEditor",1267300800744
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267300811305
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267300812413
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.DebugLast",1267300814036
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267300815191
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267300816721
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267300816736
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267300819295
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267300829341
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267300829372
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267300831135
activated,perspective,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugPerspective",1267300831338
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepOver",1267300833693
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepOver",1267300834411
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepOver",1267300834707
