what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1267308901907
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1267308906056
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267308907102
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1267308934339
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1267308936227
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1267308937272
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1267308937974
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267308939191
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267308945821
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267308981716
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267308986210
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267308986226
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267308986772
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267309001827
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267309006648
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1267309018348
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1267309028722
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267309030126
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267309030594
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267309051561
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267309056288
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267309056350
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267309057052
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267309058300
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267309063713
