what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267298060591
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267298061699
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267298066800
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267298069062
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267298080279
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1267298080310
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267298082697
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1267298083259
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1267298084616
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1267298091698
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1267298101214
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1267298103320
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267298104178
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267298109202
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267298111730
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267298111730
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267298114772
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267298126784
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267298135053
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267298211153
activated,editor,com.cloudgarden.jigloo,4.6.0,"com.cloudgarden.jigloo.editors.FormEditor",1267298211590
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1267298251231
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1267298276768
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267298296595
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267298300121
