what,kind,bundleId,bundleVersion,description,time
error,log,,,"Unhandled event loop exception",1267302058414
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1267302059537
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1267302060769
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1267302066105
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267302067353
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1267302069271
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267302070270
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267302073717
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267302074810
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267302074826
activated,editor,com.cloudgarden.jigloo,4.6.0,"com.cloudgarden.jigloo.editors.FormEditor",1267302089568
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267302093172
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267302094466
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1267302183558
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1267302185399
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267302188441
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267302190781
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267302192169
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267302194386
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267302195447
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267302195463
activated,editor,com.cloudgarden.jigloo,4.6.0,"com.cloudgarden.jigloo.editors.FormEditor",1267302203092
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1267302207367
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1267302207882
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1267302208131
