what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267307453229
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267307453245
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267307453494
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267307481966
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267307481998
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267307497210
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267307497241
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267307517475
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267307522671
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1267307522796
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1267307523466
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1267307523591
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.DebugLast",1267307532951
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267307534215
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267307538458
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267307538489
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267307538661
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267307538832
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267307542796
activated,perspective,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugPerspective",1267307542999
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepReturn",1267307546025
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.StepReturn",1267307547134
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267307547851
activated,view,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.DebugView",1267307549443
executed,command,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui.commands.Resume",1267307549474
