what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267306026485
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267306075358
activated,editor,com.cloudgarden.jigloo,4.6.0,"com.cloudgarden.jigloo.editors.FormEditor",1267306075389
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1267306086527
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1267306089289
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267306093750
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267306097744
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267306099959
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267306102705
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267306106185
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267306107387
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267306107402
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267306133861
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267306134828
activated,editor,com.cloudgarden.jigloo,4.6.0,"com.cloudgarden.jigloo.editors.FormEditor",1267306134859
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267306135811
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267306137356
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267306137372
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267306149774
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267306166358
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267306180772
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267306207793
activated,editor,com.cloudgarden.jigloo,4.6.0,"com.cloudgarden.jigloo.editors.FormEditor",1267306222334
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1267306225547
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267306272441
