what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267298303757
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267298303772
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267298308343
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267298318374
activated,editor,com.cloudgarden.jigloo,4.6.0,"com.cloudgarden.jigloo.editors.FormEditor",1267298318452
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267298323054
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267298324801
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267298329186
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267298330825
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267298330840
activated,editor,com.cloudgarden.jigloo,4.6.0,"com.cloudgarden.jigloo.editors.FormEditor",1267298351593
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267298368176
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.findReplace",1267298368208
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267298372856
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267298378114
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267298378176
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1267298385586
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267298388675
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267298393885
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267298395774
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267298395789
activated,editor,com.cloudgarden.jigloo,4.6.0,"com.cloudgarden.jigloo.editors.FormEditor",1267298421614
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1267298426450
activated,editor,com.cloudgarden.jigloo,4.6.0,"com.cloudgarden.jigloo.editors.FormEditor",1267298440178
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1267298451566
