what,kind,bundleId,bundleVersion,description,time
error,log,,,"Unhandled event loop exception",1267304603631
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1267304619278
error,log,,,"Unhandled event loop exception",1267304621633
error,log,,,"Unhandled event loop exception",1267304626142
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1267304628388
error,log,,,"Unhandled event loop exception",1267304742705
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1267304747775
error,log,,,"Unhandled event loop exception",1267304749319
error,log,,,"Unhandled event loop exception",1267304753547
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1267304755325
error,log,,,"Unhandled event loop exception",1267304756729
error,log,,,"Unhandled event loop exception",1267304759366
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1267304760973
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1267304763141
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267304766573
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267304768399
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1267304768415
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267304782349
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1267304783409
activated,editor,com.cloudgarden.jigloo,4.6.0,"com.cloudgarden.jigloo.editors.FormEditor",1267304784267
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1267304787498
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1267304787934
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1267304792287
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.text.contentAssist.proposals",1267304795204
error,log,,,"Unhandled event loop exception",1267304796187
